,State,Year,Quater,User_brand,User_count,User_percentage
469,Arunachal Pradesh,2020,1,Huawei,1768,1.19
470,Arunachal Pradesh,2020,1,Motorola,1742,1.17
471,Arunachal Pradesh,2020,1,OnePlus,1696,1.14
472,Arunachal Pradesh,2020,1,Others,9566,6.42
473,Arunachal Pradesh,2020,2,Xiaomi,41662,23.47
474,Arunachal Pradesh,2020,2,Vivo,39089,22.02
475,Arunachal Pradesh,2020,2,Samsung,34984,19.71
476,Arunachal Pradesh,2020,2,Oppo,27629,15.56
477,Arunachal Pradesh,2020,2,Realme,11596,6.53
478,Arunachal Pradesh,2020,2,Apple,3398,1.91
479,Arunachal Pradesh,2020,2,Gionee,2355,1.33
480,Arunachal Pradesh,2020,2,Huawei,2019,1.14
481,Arunachal Pradesh,2020,2,Motorola,1873,1.06
482,Arunachal Pradesh,2020,2,OnePlus,1809,1.02
483,Arunachal Pradesh,2020,2,Others,11120,6.26
484,Arunachal Pradesh,2020,3,Xiaomi,47870,23.23
485,Arunachal Pradesh,2020,3,Vivo,46799,22.71
486,Arunachal Pradesh,2020,3,Samsung,40403,19.61
487,Arunachal Pradesh,2020,3,Oppo,32287,15.67
488,Arunachal Pradesh,2020,3,Realme,13982,6.79
489,Arunachal Pradesh,2020,3,Apple,3738,1.81
490,Arunachal Pradesh,2020,3,Gionee,2514,1.22
491,Arunachal Pradesh,2020,3,Huawei,2276,1.10
492,Arunachal Pradesh,2020,3,Motorola,1997,0.97
493,Arunachal Pradesh,2020,3,OnePlus,1965,0.95
494,Arunachal Pradesh,2020,3,Others,12215,5.93
495,Arunachal Pradesh,2020,4,Vivo,53198,23.00
496,Arunachal Pradesh,2020,4,Xiaomi,53097,22.96
497,Arunachal Pradesh,2020,4,Samsung,45317,19.59
498,Arunachal Pradesh,2020,4,Oppo,36466,15.77
499,Arunachal Pradesh,2020,4,Realme,16419,7.10
500,Arunachal Pradesh,2020,4,Apple,4188,1.81
501,Arunachal Pradesh,2020,4,Gionee,2611,1.13
502,Arunachal Pradesh,2020,4,Huawei,2424,1.05
503,Arunachal Pradesh,2020,4,Motorola,2149,0.93
504,Arunachal Pradesh,2020,4,OnePlus,2141,0.93
505,Arunachal Pradesh,2020,4,Others,13282,5.74
506,Arunachal Pradesh,2021,1,Vivo,58748,23.38
507,Arunachal Pradesh,2021,1,Xiaomi,57405,22.85
508,Arunachal Pradesh,2021,1,Samsung,48405,19.27
509,Arunachal Pradesh,2021,1,Oppo,39602,15.76
510,Arunachal Pradesh,2021,1,Realme,18658,7.43
511,Arunachal Pradesh,2021,1,Apple,4560,1.81
512,Arunachal Pradesh,2021,1,Gionee,2611,1.04
513,Arunachal Pradesh,2021,1,Huawei,2526,1.01
514,Arunachal Pradesh,2021,1,OnePlus,2342,0.93
515,Arunachal Pradesh,2021,1,Motorola,2224,0.89
516,Arunachal Pradesh,2021,1,Others,14159,5.64
517,Arunachal Pradesh,2021,2,Vivo,63439,23.45
518,Arunachal Pradesh,2021,2,Xiaomi,61629,22.78
519,Arunachal Pradesh,2021,2,Samsung,51110,18.89
520,Arunachal Pradesh,2021,2,Oppo,42407,15.67
521,Arunachal Pradesh,2021,2,Realme,22481,8.31
522,Arunachal Pradesh,2021,2,Apple,5062,1.87
523,Arunachal Pradesh,2021,2,OnePlus,2622,0.97
524,Arunachal Pradesh,2021,2,Gionee,2510,0.93
525,Arunachal Pradesh,2021,2,Huawei,2408,0.89
526,Arunachal Pradesh,2021,2,Motorola,2229,0.82
527,Arunachal Pradesh,2021,2,Others,14675,5.42
528,Arunachal Pradesh,2021,3,Vivo,69301,23.65
529,Arunachal Pradesh,2021,3,Xiaomi,66832,22.80
530,Arunachal Pradesh,2021,3,Samsung,52621,17.95
531,Arunachal Pradesh,2021,3,Oppo,46021,15.70
532,Arunachal Pradesh,2021,3,Realme,26567,9.06
533,Arunachal Pradesh,2021,3,Apple,5574,1.90
534,Arunachal Pradesh,2021,3,OnePlus,3208,1.09
535,Arunachal Pradesh,2021,3,Gionee,2629,0.90
536,Arunachal Pradesh,2021,3,Huawei,2593,0.88
537,Arunachal Pradesh,2021,3,Motorola,2253,0.77
538,Arunachal Pradesh,2021,3,Others,15474,5.28
539,Arunachal Pradesh,2021,4,Vivo,74157,23.55
540,Arunachal Pradesh,2021,4,Xiaomi,72002,22.86
541,Arunachal Pradesh,2021,4,Samsung,54367,17.26
542,Arunachal Pradesh,2021,4,Oppo,48973,15.55
543,Arunachal Pradesh,2021,4,Realme,31777,10.09
544,Arunachal Pradesh,2021,4,Apple,6342,2.01
545,Arunachal Pradesh,2021,4,OnePlus,3900,1.24
546,Arunachal Pradesh,2021,4,Gionee,2500,0.79
547,Arunachal Pradesh,2021,4,Huawei,2496,0.79
548,Arunachal Pradesh,2021,4,Motorola,2316,0.74
549,Arunachal Pradesh,2021,4,Others,16114,5.12
550,Arunachal Pradesh,2022,1,Vivo,78763,23.49
551,Arunachal Pradesh,2022,1,Xiaomi,75927,22.64
552,Arunachal Pradesh,2022,1,Samsung,56027,16.71
553,Arunachal Pradesh,2022,1,Oppo,52153,15.55
554,Arunachal Pradesh,2022,1,Realme,36430,10.86
555,Arunachal Pradesh,2022,1,Apple,7110,2.12
556,Arunachal Pradesh,2022,1,OnePlus,4423,1.32
557,Arunachal Pradesh,2022,1,Huawei,2515,0.75
558,Arunachal Pradesh,2022,1,Gionee,2482,0.74
559,Arunachal Pradesh,2022,1,Infinix,2358,0.70
560,Arunachal Pradesh,2022,1,Others,17151,5.11
561,Assam,2018,1,Xiaomi,101793,26.42
562,Assam,2018,1,Samsung,61603,15.99
563,Assam,2018,1,Vivo,50781,13.18
564,Assam,2018,1,Oppo,40778,10.59
565,Assam,2018,1,Realme,26387,6.85
566,Assam,2018,1,Lenovo,9294,2.41
567,Assam,2018,1,Gionee,9094,2.36
568,Assam,2018,1,Motorola,8922,2.32
569,Assam,2018,1,Apple,8319,2.16
570,Assam,2018,1,Asus,7905,2.05
571,Assam,2018,1,Others,60361,15.67
572,Assam,2018,2,Xiaomi,152839,26.76
573,Assam,2018,2,Samsung,89734,15.71
574,Assam,2018,2,Vivo,80455,14.09
575,Assam,2018,2,Oppo,62688,10.98
576,Assam,2018,2,Realme,38933,6.82
577,Assam,2018,2,Lenovo,13092,2.29
578,Assam,2018,2,Motorola,12862,2.25
579,Assam,2018,2,Gionee,12545,2.20
580,Assam,2018,2,Asus,11093,1.94
581,Assam,2018,2,Apple,11044,1.93
582,Assam,2018,2,Others,85761,15.02
583,Assam,2018,3,Xiaomi,210185,26.78
584,Assam,2018,3,Samsung,125434,15.98
585,Assam,2018,3,Vivo,119540,15.23
586,Assam,2018,3,Oppo,88721,11.30
587,Assam,2018,3,Realme,53089,6.76
588,Assam,2018,3,Motorola,17022,2.17
589,Assam,2018,3,Gionee,17020,2.17
590,Assam,2018,3,Lenovo,15831,2.02
591,Assam,2018,3,Asus,14498,1.85
592,Assam,2018,3,Apple,13471,1.72
593,Assam,2018,3,Others,109991,14.02
594,Assam,2018,4,Xiaomi,277115,26.67
595,Assam,2018,4,Vivo,169404,16.30
596,Assam,2018,4,Samsung,167786,16.15
597,Assam,2018,4,Oppo,122447,11.78
598,Assam,2018,4,Realme,70255,6.76
599,Assam,2018,4,Motorola,21507,2.07
600,Assam,2018,4,Lenovo,20275,1.95
601,Assam,2018,4,Gionee,20028,1.93
602,Assam,2018,4,Asus,19175,1.85
603,Assam,2018,4,Huawei,17882,1.72
604,Assam,2018,4,Others,133347,12.83
605,Assam,2019,1,Xiaomi,334681,26.58
606,Assam,2019,1,Vivo,212982,16.92
607,Assam,2019,1,Samsung,202440,16.08
608,Assam,2019,1,Oppo,153803,12.22
609,Assam,2019,1,Realme,84813,6.74
610,Assam,2019,1,Motorola,24528,1.95
611,Assam,2019,1,Gionee,23250,1.85
612,Assam,2019,1,Lenovo,22797,1.81
613,Assam,2019,1,Asus,22514,1.79
614,Assam,2019,1,Huawei,22249,1.77
615,Assam,2019,1,Others,155028,12.31
616,Assam,2019,2,Xiaomi,397560,26.50
617,Assam,2019,2,Vivo,260776,17.38
618,Assam,2019,2,Samsung,242964,16.20
619,Assam,2019,2,Oppo,188693,12.58
620,Assam,2019,2,Realme,100087,6.67
621,Assam,2019,2,Motorola,28185,1.88
622,Assam,2019,2,Gionee,27145,1.81
623,Assam,2019,2,Huawei,26683,1.78
624,Assam,2019,2,Asus,26345,1.76
625,Assam,2019,2,Lenovo,26095,1.74
626,Assam,2019,2,Others,175595,11.71
627,Assam,2019,3,Xiaomi,463729,26.78
628,Assam,2019,3,Vivo,309395,17.87
629,Assam,2019,3,Samsung,272124,15.72
630,Assam,2019,3,Oppo,222464,12.85
631,Assam,2019,3,Realme,119091,6.88
632,Assam,2019,3,Huawei,31407,1.81
633,Assam,2019,3,Gionee,30833,1.78
634,Assam,2019,3,Motorola,30628,1.77
635,Assam,2019,3,Asus,30395,1.76
636,Assam,2019,3,Lenovo,25713,1.48
637,Assam,2019,3,Others,195744,11.30
638,Assam,2019,4,Xiaomi,517791,26.67
639,Assam,2019,4,Vivo,355815,18.33
640,Assam,2019,4,Samsung,302655,15.59
641,Assam,2019,4,Oppo,254644,13.12
642,Assam,2019,4,Realme,140535,7.24
643,Assam,2019,4,Huawei,35293,1.82
644,Assam,2019,4,Gionee,33438,1.72
645,Assam,2019,4,Motorola,32828,1.69
646,Assam,2019,4,Asus,28977,1.49
647,Assam,2019,4,Lenovo,26680,1.37
648,Assam,2019,4,Others,212564,10.95
649,Assam,2020,1,Xiaomi,576697,26.38
650,Assam,2020,1,Vivo,410865,18.80
651,Assam,2020,1,Samsung,337886,15.46
652,Assam,2020,1,Oppo,292242,13.37
653,Assam,2020,1,Realme,167659,7.67
654,Assam,2020,1,Huawei,39212,1.79
655,Assam,2020,1,Motorola,34939,1.60
656,Assam,2020,1,Gionee,33136,1.52
657,Assam,2020,1,Asus,32099,1.47
658,Assam,2020,1,Lenovo,28782,1.32
659,Assam,2020,1,Others,232421,10.63
660,Assam,2020,2,Xiaomi,663323,26.00
661,Assam,2020,2,Vivo,494955,19.40
662,Assam,2020,2,Samsung,388754,15.24
663,Assam,2020,2,Oppo,346884,13.60
664,Assam,2020,2,Realme,204222,8.01
665,Assam,2020,2,Huawei,44120,1.73
666,Assam,2020,2,Motorola,38074,1.49
667,Assam,2020,2,Gionee,37873,1.48
668,Assam,2020,2,Asus,36040,1.41
669,Assam,2020,2,Lenovo,31346,1.23
670,Assam,2020,2,Others,265292,10.40
671,Assam,2020,3,Xiaomi,729048,25.76
672,Assam,2020,3,Vivo,564343,19.94
673,Assam,2020,3,Samsung,427293,15.10
674,Assam,2020,3,Oppo,388827,13.74
675,Assam,2020,3,Realme,236986,8.37
676,Assam,2020,3,Huawei,47619,1.68
677,Assam,2020,3,Motorola,40261,1.42
678,Assam,2020,3,Gionee,39463,1.39
679,Assam,2020,3,Asus,38775,1.37
680,Assam,2020,3,Lenovo,33169,1.17
681,Assam,2020,3,Others,284227,10.04
682,Assam,2020,4,Xiaomi,792324,25.51
683,Assam,2020,4,Vivo,627536,20.20
684,Assam,2020,4,Samsung,465965,15.00
685,Assam,2020,4,Oppo,431650,13.90
686,Assam,2020,4,Realme,271012,8.73
687,Assam,2020,4,Huawei,50719,1.63
688,Assam,2020,4,Motorola,42173,1.36
689,Assam,2020,4,Gionee,41431,1.33
690,Assam,2020,4,Asus,40998,1.32
691,Assam,2020,4,Lenovo,34802,1.12
692,Assam,2020,4,Others,307543,9.90
693,Assam,2021,1,Xiaomi,852998,25.40
694,Assam,2021,1,Vivo,692740,20.63
695,Assam,2021,1,Samsung,495482,14.75
696,Assam,2021,1,Oppo,467440,13.92
697,Assam,2021,1,Realme,303919,9.05
698,Assam,2021,1,Huawei,53218,1.58
699,Assam,2021,1,Asus,46880,1.40
700,Assam,2021,1,Motorola,43119,1.28
701,Assam,2021,1,Gionee,41879,1.25
702,Assam,2021,1,Apple,37442,1.11
703,Assam,2021,1,Others,323331,9.63
704,Assam,2021,2,Xiaomi,909274,25.14
705,Assam,2021,2,Vivo,753920,20.84
706,Assam,2021,2,Samsung,522765,14.45
707,Assam,2021,2,Oppo,503448,13.92
708,Assam,2021,2,Realme,358841,9.92
709,Assam,2021,2,Huawei,51958,1.44
710,Assam,2021,2,Asus,45364,1.25
711,Assam,2021,2,Motorola,42821,1.18
712,Assam,2021,2,Apple,41622,1.15
713,Assam,2021,2,Gionee,41574,1.15
714,Assam,2021,2,Others,345469,9.55
715,Assam,2021,3,Xiaomi,977013,24.93
716,Assam,2021,3,Vivo,827232,21.11
717,Assam,2021,3,Oppo,549403,14.02
718,Assam,2021,3,Samsung,540646,13.80
719,Assam,2021,3,Realme,422801,10.79
720,Assam,2021,3,Huawei,56098,1.43
721,Assam,2021,3,Apple,45531,1.16
722,Assam,2021,3,Gionee,44481,1.14
723,Assam,2021,3,Asus,43763,1.12
724,Assam,2021,3,Motorola,42384,1.08
725,Assam,2021,3,Others,369128,9.42
726,Assam,2021,4,Xiaomi,1040847,24.73
727,Assam,2021,4,Vivo,889004,21.12
728,Assam,2021,4,Oppo,590804,14.03
729,Assam,2021,4,Samsung,559238,13.28
730,Assam,2021,4,Realme,501363,11.91
731,Assam,2021,4,Huawei,54361,1.29
732,Assam,2021,4,Apple,53459,1.27
733,Assam,2021,4,Tecno,46362,1.10
734,Assam,2021,4,OnePlus,45171,1.07
735,Assam,2021,4,Motorola,43263,1.03
736,Assam,2021,4,Others,385719,9.16
737,Assam,2022,1,Xiaomi,1094829,24.37
738,Assam,2022,1,Vivo,949299,21.13
739,Assam,2022,1,Oppo,636621,14.17
740,Assam,2022,1,Samsung,577746,12.86
741,Assam,2022,1,Realme,573316,12.76
742,Assam,2022,1,Apple,59621,1.33
743,Assam,2022,1,Tecno,55957,1.25
744,Assam,2022,1,Huawei,54586,1.22
745,Assam,2022,1,OnePlus,52178,1.16
746,Assam,2022,1,Infinix,47589,1.06
747,Assam,2022,1,Others,390847,8.70
748,Bihar,2018,1,Xiaomi,596264,27.94
749,Bihar,2018,1,Samsung,450851,21.13
750,Bihar,2018,1,Vivo,233197,10.93
751,Bihar,2018,1,Oppo,220040,10.31
752,Bihar,2018,1,Realme,155139,7.27
753,Bihar,2018,1,Motorola,57712,2.70
754,Bihar,2018,1,Lenovo,51012,2.39
755,Bihar,2018,1,Micromax,37949,1.78
756,Bihar,2018,1,Apple,31149,1.46
757,Bihar,2018,1,Huawei,30652,1.44
758,Bihar,2018,1,Others,269839,12.65
759,Bihar,2018,2,Xiaomi,856356,28.49
760,Bihar,2018,2,Samsung,632694,21.05
761,Bihar,2018,2,Vivo,340287,11.32
762,Bihar,2018,2,Oppo,315880,10.51
763,Bihar,2018,2,Realme,215953,7.18
764,Bihar,2018,2,Motorola,77813,2.59
765,Bihar,2018,2,Lenovo,68280,2.27
766,Bihar,2018,2,Micromax,51961,1.73
767,Bihar,2018,2,Huawei,43343,1.44
768,Bihar,2018,2,Apple,39300,1.31
769,Bihar,2018,2,Others,364005,12.11
770,Bihar,2018,3,Xiaomi,1098938,29.04
771,Bihar,2018,3,Samsung,799534,21.13
772,Bihar,2018,3,Vivo,448602,11.85
773,Bihar,2018,3,Oppo,407853,10.78
774,Bihar,2018,3,Realme,274517,7.25
775,Bihar,2018,3,Motorola,93118,2.46
776,Bihar,2018,3,Lenovo,75263,1.99
777,Bihar,2018,3,Huawei,57713,1.52
778,Bihar,2018,3,Micromax,54364,1.44
779,Bihar,2018,3,Apple,45016,1.19
780,Bihar,2018,3,Others,429617,11.35
781,Bihar,2018,4,Xiaomi,1399341,29.30
782,Bihar,2018,4,Samsung,1008369,21.11
783,Bihar,2018,4,Vivo,590399,12.36
784,Bihar,2018,4,Oppo,528034,11.05
785,Bihar,2018,4,Realme,346806,7.26
786,Bihar,2018,4,Motorola,111948,2.34
787,Bihar,2018,4,Lenovo,92104,1.93
788,Bihar,2018,4,Huawei,75369,1.58
789,Bihar,2018,4,Micromax,61472,1.29
790,Bihar,2018,4,Apple,52872,1.11
791,Bihar,2018,4,Others,509951,10.68
792,Bihar,2019,1,Xiaomi,1691958,29.45
793,Bihar,2019,1,Samsung,1207394,21.02
794,Bihar,2019,1,Vivo,731163,12.73
795,Bihar,2019,1,Oppo,649669,11.31
796,Bihar,2019,1,Realme,416110,7.24
797,Bihar,2019,1,Motorola,126430,2.20
798,Bihar,2019,1,Lenovo,103683,1.80
799,Bihar,2019,1,Huawei,95145,1.66
800,Bihar,2019,1,Micromax,69377,1.21
801,Bihar,2019,1,Apple,59723,1.04
802,Bihar,2019,1,Others,594465,10.35
803,Bihar,2019,2,Xiaomi,1953040,29.64
804,Bihar,2019,2,Samsung,1380854,20.95
805,Bihar,2019,2,Vivo,852634,12.94
806,Bihar,2019,2,Oppo,757333,11.49
807,Bihar,2019,2,Realme,480989,7.30
808,Bihar,2019,2,Motorola,140153,2.13
809,Bihar,2019,2,Lenovo,115382,1.75
810,Bihar,2019,2,Huawei,110837,1.68
811,Bihar,2019,2,Micromax,72239,1.10
812,Bihar,2019,2,Apple,65593,1.00
813,Bihar,2019,2,Others,660705,10.03
814,Bihar,2019,3,Xiaomi,2197280,29.77
815,Bihar,2019,3,Samsung,1536292,20.82
816,Bihar,2019,3,Vivo,975292,13.21
817,Bihar,2019,3,Oppo,853708,11.57
818,Bihar,2019,3,Realme,557826,7.56
819,Bihar,2019,3,Motorola,148040,2.01
820,Bihar,2019,3,Huawei,127268,1.72
821,Bihar,2019,3,Lenovo,114334,1.55
822,Bihar,2019,3,Micromax,76866,1.04
823,Bihar,2019,3,Apple,70777,0.96
824,Bihar,2019,3,Others,722582,9.79
825,Bihar,2019,4,Xiaomi,2484241,29.78
826,Bihar,2019,4,Samsung,1714305,20.55
827,Bihar,2019,4,Vivo,1129443,13.54
828,Bihar,2019,4,Oppo,977488,11.72
829,Bihar,2019,4,Realme,664779,7.97
830,Bihar,2019,4,Motorola,159553,1.91
831,Bihar,2019,4,Huawei,144428,1.73
832,Bihar,2019,4,Lenovo,121418,1.46
833,Bihar,2019,4,Micromax,81810,0.98
834,Bihar,2019,4,Infinix,79605,0.95
835,Bihar,2019,4,Others,785204,9.41
836,Bihar,2020,1,Xiaomi,2779954,29.73
837,Bihar,2020,1,Samsung,1896957,20.29
838,Bihar,2020,1,Vivo,1297671,13.88
839,Bihar,2020,1,Oppo,1103628,11.80
840,Bihar,2020,1,Realme,782681,8.37
841,Bihar,2020,1,Motorola,169958,1.82
842,Bihar,2020,1,Huawei,161040,1.72
843,Bihar,2020,1,Lenovo,132051,1.41
844,Bihar,2020,1,Infinix,94820,1.01
845,Bihar,2020,1,Micromax,81035,0.87
846,Bihar,2020,1,Others,851439,9.11
847,Bihar,2020,2,Xiaomi,3138353,29.60
848,Bihar,2020,2,Samsung,2126374,20.05
849,Bihar,2020,2,Vivo,1506720,14.21
850,Bihar,2020,2,Oppo,1266996,11.95
851,Bihar,2020,2,Realme,914785,8.63
852,Bihar,2020,2,Motorola,183599,1.73
853,Bihar,2020,2,Huawei,179273,1.69
854,Bihar,2020,2,Lenovo,141217,1.33
855,Bihar,2020,2,Infinix,115210,1.09
856,Bihar,2020,2,Micromax,89409,0.84
857,Bihar,2020,2,Others,941831,8.88
858,Bihar,2020,3,Xiaomi,3459128,29.41
859,Bihar,2020,3,Samsung,2346143,19.94
860,Bihar,2020,3,Vivo,1712480,14.56
861,Bihar,2020,3,Oppo,1419010,12.06
862,Bihar,2020,3,Realme,1055287,8.97
863,Bihar,2020,3,Motorola,196074,1.67
864,Bihar,2020,3,Huawei,194850,1.66
865,Bihar,2020,3,Lenovo,150687,1.28
866,Bihar,2020,3,Infinix,132702,1.13
867,Bihar,2020,3,HMD Global,97683,0.83
868,Bihar,2020,3,Others,999169,8.49
869,Bihar,2020,4,Xiaomi,3761975,29.19
870,Bihar,2020,4,Samsung,2566835,19.91
871,Bihar,2020,4,Vivo,1900128,14.74
872,Bihar,2020,4,Oppo,1561641,12.12
873,Bihar,2020,4,Realme,1195635,9.28
874,Bihar,2020,4,Huawei,209280,1.62
875,Bihar,2020,4,Motorola,206587,1.60
876,Bihar,2020,4,Lenovo,158922,1.23
877,Bihar,2020,4,Infinix,151393,1.17
878,Bihar,2020,4,HMD Global,105494,0.82
879,Bihar,2020,4,Others,1071943,8.32
880,Bihar,2021,1,Xiaomi,4036125,28.94
881,Bihar,2021,1,Samsung,2749873,19.72
882,Bihar,2021,1,Vivo,2104591,15.09
883,Bihar,2021,1,Oppo,1694257,12.15
884,Bihar,2021,1,Realme,1349413,9.68
885,Bihar,2021,1,Huawei,220336,1.58
886,Bihar,2021,1,Motorola,212374,1.52
887,Bihar,2021,1,Infinix,177252,1.27
888,Bihar,2021,1,Lenovo,159501,1.14
889,Bihar,2021,1,Tecno,123065,0.88
890,Bihar,2021,1,Others,1119501,8.03
891,Bihar,2021,2,Xiaomi,4268361,28.51
892,Bihar,2021,2,Samsung,2889063,19.30
893,Bihar,2021,2,Vivo,2311477,15.44
894,Bihar,2021,2,Oppo,1826833,12.20
895,Bihar,2021,2,Realme,1575376,10.52
896,Bihar,2021,2,Huawei,215607,1.44
897,Bihar,2021,2,Motorola,214140,1.43
898,Bihar,2021,2,Infinix,212701,1.42
899,Bihar,2021,2,Tecno,157952,1.05
900,Bihar,2021,2,Lenovo,154152,1.03
901,Bihar,2021,2,Others,1146472,7.66
902,Bihar,2021,3,Xiaomi,4521874,27.98
903,Bihar,2021,3,Samsung,3009544,18.62
904,Bihar,2021,3,Vivo,2576928,15.95
905,Bihar,2021,3,Oppo,1994060,12.34
906,Bihar,2021,3,Realme,1835886,11.36
907,Bihar,2021,3,Infinix,278142,1.72
908,Bihar,2021,3,Huawei,222180,1.37
909,Bihar,2021,3,Motorola,213677,1.32
910,Bihar,2021,3,Tecno,198088,1.23
911,Bihar,2021,3,Lenovo,147198,0.91
912,Bihar,2021,3,Others,1163194,7.20
913,Bihar,2021,4,Xiaomi,4718889,27.22
914,Bihar,2021,4,Samsung,3142992,18.13
915,Bihar,2021,4,Vivo,2818559,16.26
916,Bihar,2021,4,Oppo,2164915,12.49
917,Bihar,2021,4,Realme,2149920,12.40
918,Bihar,2021,4,Infinix,342716,1.98
919,Bihar,2021,4,Tecno,233246,1.35
920,Bihar,2021,4,Motorola,220257,1.27
921,Bihar,2021,4,Huawei,214582,1.24
922,Bihar,2021,4,Apple,144021,0.83
923,Bihar,2021,4,Others,1185884,6.84
924,Bihar,2022,1,Xiaomi,4888198,26.44
925,Bihar,2022,1,Samsung,3283813,17.77
926,Bihar,2022,1,Vivo,3062549,16.57
927,Bihar,2022,1,Realme,2443092,13.22
928,Bihar,2022,1,Oppo,2339620,12.66
929,Bihar,2022,1,Infinix,387204,2.09
930,Bihar,2022,1,Tecno,280644,1.52
931,Bihar,2022,1,Motorola,220543,1.19
932,Bihar,2022,1,Huawei,215004,1.16
933,Bihar,2022,1,Apple,158500,0.86
934,Bihar,2022,1,Others,1205491,6.52
935,Chandigarh,2018,1,Xiaomi,20555,23.83
936,Chandigarh,2018,1,Samsung,17266,20.01
937,Chandigarh,2018,1,Vivo,9360,10.85
938,Chandigarh,2018,1,Oppo,7948,9.21
939,Chandigarh,2018,1,Apple,7552,8.75
940,Chandigarh,2018,1,OnePlus,3638,4.22
941,Chandigarh,2018,1,Motorola,3105,3.60
942,Chandigarh,2018,1,Realme,2995,3.47
943,Chandigarh,2018,1,Lenovo,1965,2.28
944,Chandigarh,2018,1,Micromax,1558,1.81
945,Chandigarh,2018,1,Others,10326,11.97
946,Chandigarh,2018,2,Xiaomi,27862,24.18
947,Chandigarh,2018,2,Samsung,23093,20.04
948,Chandigarh,2018,2,Vivo,13375,11.61
949,Chandigarh,2018,2,Oppo,11129,9.66
950,Chandigarh,2018,2,Apple,9962,8.65
951,Chandigarh,2018,2,OnePlus,4466,3.88
952,Chandigarh,2018,2,Motorola,3914,3.40
953,Chandigarh,2018,2,Realme,3861,3.35
954,Chandigarh,2018,2,Lenovo,2511,2.18
955,Chandigarh,2018,2,Micromax,2049,1.78
956,Chandigarh,2018,2,Others,12997,11.28
957,Chandigarh,2018,3,Xiaomi,34852,24.22
958,Chandigarh,2018,3,Samsung,28614,19.89
959,Chandigarh,2018,3,Vivo,17910,12.45
960,Chandigarh,2018,3,Oppo,14437,10.03
961,Chandigarh,2018,3,Apple,12403,8.62
962,Chandigarh,2018,3,OnePlus,5178,3.60
963,Chandigarh,2018,3,Realme,4664,3.24
964,Chandigarh,2018,3,Motorola,4590,3.19
965,Chandigarh,2018,3,Lenovo,2926,2.03
966,Chandigarh,2018,3,Micromax,2395,1.66
967,Chandigarh,2018,3,Others,15924,11.07
968,Chandigarh,2018,4,Xiaomi,43505,24.48
969,Chandigarh,2018,4,Samsung,35417,19.93
970,Chandigarh,2018,4,Vivo,23567,13.26
971,Chandigarh,2018,4,Oppo,18698,10.52
972,Chandigarh,2018,4,Apple,15191,8.55
973,Chandigarh,2018,4,OnePlus,6197,3.49
974,Chandigarh,2018,4,Realme,5731,3.22
975,Chandigarh,2018,4,Motorola,5354,3.01
976,Chandigarh,2018,4,Lenovo,3148,1.77
977,Chandigarh,2018,4,Huawei,2838,1.60
978,Chandigarh,2018,4,Others,18101,10.18
979,Chandigarh,2019,1,Xiaomi,51075,24.42
980,Chandigarh,2019,1,Samsung,41609,19.89
981,Chandigarh,2019,1,Vivo,29056,13.89
982,Chandigarh,2019,1,Oppo,23095,11.04
983,Chandigarh,2019,1,Apple,17580,8.40
984,Chandigarh,2019,1,OnePlus,6880,3.29
985,Chandigarh,2019,1,Realme,6690,3.20
986,Chandigarh,2019,1,Motorola,6007,2.87
987,Chandigarh,2019,1,Lenovo,3406,1.63
988,Chandigarh,2019,1,Huawei,3364,1.61
989,Chandigarh,2019,1,Others,20413,9.76
990,Chandigarh,2019,2,Xiaomi,58356,24.27
991,Chandigarh,2019,2,Samsung,48067,19.99
992,Chandigarh,2019,2,Vivo,34791,14.47
993,Chandigarh,2019,2,Oppo,27444,11.41
994,Chandigarh,2019,2,Apple,20041,8.34
995,Chandigarh,2019,2,OnePlus,7595,3.16
996,Chandigarh,2019,2,Realme,7590,3.16
997,Chandigarh,2019,2,Motorola,6475,2.69
998,Chandigarh,2019,2,Huawei,3816,1.59
999,Chandigarh,2019,2,Lenovo,3595,1.50
1000,Chandigarh,2019,2,Others,22669,9.43
1001,Chandigarh,2019,3,Xiaomi,64422,24.10
1002,Chandigarh,2019,3,Samsung,53606,20.05
1003,Chandigarh,2019,3,Vivo,39957,14.95
1004,Chandigarh,2019,3,Oppo,31459,11.77
1005,Chandigarh,2019,3,Apple,22081,8.26
1006,Chandigarh,2019,3,Realme,8500,3.18
1007,Chandigarh,2019,3,OnePlus,8271,3.09
1008,Chandigarh,2019,3,Motorola,6770,2.53
1009,Chandigarh,2019,3,Huawei,4256,1.59
1010,Chandigarh,2019,3,Lenovo,3716,1.39
1011,Chandigarh,2019,3,Others,24299,9.09
1012,Chandigarh,2019,4,Xiaomi,69435,23.98
1013,Chandigarh,2019,4,Samsung,57981,20.02
1014,Chandigarh,2019,4,Vivo,44605,15.40
1015,Chandigarh,2019,4,Oppo,34871,12.04
1016,Chandigarh,2019,4,Apple,23651,8.17
1017,Chandigarh,2019,4,Realme,9610,3.32
1018,Chandigarh,2019,4,OnePlus,8750,3.02
1019,Chandigarh,2019,4,Motorola,6953,2.40
1020,Chandigarh,2019,4,Huawei,4559,1.57
1021,Chandigarh,2019,4,Lenovo,3777,1.30
1022,Chandigarh,2019,4,Others,25398,8.77
1023,Chandigarh,2020,1,Xiaomi,74599,23.84
1024,Chandigarh,2020,1,Samsung,62236,19.89
1025,Chandigarh,2020,1,Vivo,49864,15.94
